2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:        Options.min_write_buffer_number_to_merge: 6
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:     Options.max_write_buffer_number_to_maintain: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:     Options.max_write_buffer_size_to_maintain: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:            Options.bottommost_compression_opts.window_bits: -14
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                  Options.bottommost_compression_opts.level: 32767
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:               Options.bottommost_compression_opts.strategy: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.bottommost_compression_opts.max_dict_bytes: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.bottommost_compression_opts.zstd_max_train_bytes: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.bottommost_compression_opts.parallel_threads: 1
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                  Options.bottommost_compression_opts.enabled: false
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.bottommost_compression_opts.max_dict_buffer_bytes: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.bottommost_compression_opts.use_zstd_dict_trainer: true
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:            Options.compression_opts.window_bits: -14
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:                  Options.compression_opts.level: 32767
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:               Options.compression_opts.strategy: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.compression_opts.max_dict_bytes: 0
2023-10-30T19:31:37.949+0100 7f8e23088a40  4 rocksdb:         Options.compression_opts.zstd_max_train_bytes: 0
